# time, vdd, inp, inn, out
4.911567066810750655e-04,2.510823329731254883e-01,4.398127609941737681e-01,4.461938935350497348e-01,1.865497767491373655e-03
4.913787756228839504e-04,2.455306094279033069e-01,4.551355179789869920e-01,4.493028587203741764e-01,1.562047922584698960e-03
4.916480265651098323e-04,2.387993358722561854e-01,4.737138329925729696e-01,4.530723719115365422e-01,1.406847786918351360e-03
4.920411128265690789e-04,2.289721793357749613e-01,5.008367850332612337e-01,4.585755795719660410e-01,1.311671308063887698e-03
4.926264252616653150e-04,2.143393684583689285e-01,5.412233430549018287e-01,4.667699536633134194e-01,1.320267426944322746e-03
4.937970501318577872e-04,1.850737467035568629e-01,6.219964590981831298e-01,4.831587018460081762e-01,1.828183397017461593e-03
4.961382998722427317e-04,1.265425031939327871e-01,7.835426911847456211e-01,5.159361982113976897e-01,5.676365427186369668e-03
4.990700708838366733e-04,5.324822790408365036e-02,9.858348909847292063e-01,5.569809923737132351e-01,2.407431231351797943e-02
5.000000000000000104e-04,2.999999999999999889e-02,1.050000000000000044e+00,5.700000000000000622e-01,3.804093298693223685e-02
5.001429406586813424e-04,4.586641311362780332e-02,1.042281204431208197e+00,5.625670857485708387e-01,3.910878213873939663e-02
5.004288219760438979e-04,7.759923934087138708e-02,1.026843613293630275e+00,5.477012572457179429e-01,3.913708243910119650e-02
5.010005846107690088e-04,1.410648917953585546e-01,9.959684310184742095e-01,5.179696002400122623e-01,3.278394141561356834e-02
5.016018111019790492e-04,2.078010323196728404e-01,9.635022004931321771e-01,4.867058226970902846e-01,2.497698575984414610e-02
5.023649465587732470e-04,2.925090680238285890e-01,9.222928858262455787e-01,4.470227789437920540e-01,1.959427624270130078e-02
5.033111989818320892e-04,3.975430869833598280e-01,8.711952549810682012e-01,3.978176529447323695e-01,3.065261517600717869e-02
5.042860918916266351e-04,5.057561999705540989e-01,8.185510378521628772e-01,3.471232216354162015e-01,1.049381399735501985e-01
5.054074808907046794e-04,6.302303788682167562e-01,7.579960319019487525e-01,2.888109936833579972e-01,2.840771216833539725e-01
5.065389834881462361e-04,7.558271671842292649e-01,6.968948916401047633e-01,2.299728586163972133e-01,5.043889302495527804e-01
5.075653336530209798e-04,8.697520354853254254e-01,6.414719827368687843e-01,1.766026500429107027e-01,7.041126874671725933e-01
5.090137893306775343e-04,1.030530615705202768e+00,5.632553761434149209e-01,1.012829548047700090e-01,9.577108941160086264e-01
5.100000000000000366e-04,1.140000000000000124e+00,5.100000000000000089e-01,5.000000000000000278e-02,1.093182283361595619e+00
5.101576342834755837e-04,1.140157634283475607e+00,5.062167771965868646e-01,5.709354275639960674e-02,1.107213981184210105e+00
5.104729028504265695e-04,1.140472902850426573e+00,4.986503315897632405e-01,7.128062826919392969e-02,1.127240008411274808e+00
5.111034399843286495e-04,1.141103439984328727e+00,4.835174403761133832e-01,9.965479929478746057e-02,1.139741326242241115e+00
5.123645142521328095e-04,1.142364514252132812e+00,4.532516579488136133e-01,1.564031413459744946e-01,1.141379018313345206e+00
5.145113805076308774e-04,1.144511380507631015e+00,4.017268678168601226e-01,2.530121228433873104e-01,1.142288918797639496e+00
5.180739420940148584e-04,1.148073942094014921e+00,3.162253897436447803e-01,4.133273942306660564e-01,8.732526258312527379e-01
5.200000000000000629e-04,1.150000000000000133e+00,2.700000000000000178e-01,5.000000000000000000e-01,5.411969601150676823e-01
5.203793734885347631e-04,1.136342554412751005e+00,2.715174939541388222e-01,4.908950362751672292e-01,4.679490776155990628e-01
5.211381204656041636e-04,1.109027663238252526e+00,2.745524818624164309e-01,4.726851088255016320e-01,3.223064725783437723e-01
5.226556144197429645e-04,1.054397880889255790e+00,2.806224576789715930e-01,4.362652539261705487e-01,6.685507799477674595e-02
5.238214639393864178e-04,1.012427298182091651e+00,2.852858557575453924e-01,4.082848654547277523e-01,1.233963799493104432e-02
5.247943844510798888e-04,9.774021597611267653e-01,2.891775378043192624e-01,3.849347731740844769e-01,2.876769984924416879e-02
5.252279963889405030e-04,9.617921299981446737e-01,2.909119855557616985e-01,3.745280866654297491e-01,2.529499374543973250e-02
5.257776125000094289e-04,9.420059499996633612e-01,2.931104500000374369e-01,3.613372999997755963e-01,2.739708694461668800e-02
5.263024620124392419e-04,9.231113675521902540e-01,2.952098480497566402e-01,3.487409117014600990e-01,3.027941694727622965e-02
5.271373902564743851e-04,8.930539507669251753e-01,2.985495610258971921e-01,3.287026338446167317e-01,3.687571978944846618e-02
5.288072467445447799e-04,8.329391171963910212e-01,3.052289869781787957e-01,2.886260781309273327e-01,6.940544785759578117e-02
5.300000000000000891e-04,7.900000000000000355e-01,3.099999999999999978e-01,2.600000000000000089e-01,1.208278228915268676e-01
5.301925897047629621e-04,7.936592043904946436e-01,3.044148985618766456e-01,2.700146646476694889e-01,1.288143261193226696e-01
5.305777691142887081e-04,8.009776131714838598e-01,2.932446956856298859e-01,2.900439939430084491e-01,1.380565594534964857e-01
5.313481279333403086e-04,8.156144307334644017e-01,2.709042899331333132e-01,3.301026525336919759e-01,1.129407511553915389e-01
5.322604809556093263e-04,8.329491381565758967e-01,2.444460522873315722e-01,3.775450096916813103e-01,3.808023376480809685e-02
5.328911605308698108e-04,8.449320500865251660e-01,2.261563446047774040e-01,4.103403476052267518e-01,7.517233887769403031e-03
5.332865285854042911e-04,8.524440431226804060e-01,2.146906710232773519e-01,4.308994864410199410e-01,5.840254748415372663e-03
5.334940943969341967e-04,8.563877935417486542e-01,2.086712624889100476e-01,4.416929086405750882e-01,5.082682251374291867e-03
5.337572118806905566e-04,8.613870257331195379e-01,2.010408554599755482e-01,4.553750177959059453e-01,4.276723381802433922e-03
5.342834468482032763e-04,8.713854901158611943e-01,1.857800414021065771e-01,4.827392361065675486e-01,3.115928421051866563e-03
5.353359167832288240e-04,8.913824188813468385e-01,1.552584132863654154e-01,5.374676727278965283e-01,1.924605477190596305e-03
5.363983596476758946e-04,9.115688333058413750e-01,1.244475702174001053e-01,5.927147016791447509e-01,1.694969564461050763e-03
5.376980550375158596e-04,9.362630457128008343e-01,8.675640391204081370e-02,6.602988619508234347e-01,2.222919220309330091e-03
5.393990611892316095e-04,9.685821625954003089e-01,3.742722551228366834e-02,7.487511818400431896e-01,4.243776696606625133e-03
5.400000000000000069e-04,9.799999999999999822e-01,2.000000000000000042e-02,7.800000000000000266e-01,5.346894901240718811e-03
5.403402012303432003e-04,9.789793963089704620e-01,4.245328120265070421e-02,7.939482504440709132e-01,6.000608250141782445e-03
5.410206036910294785e-04,9.769381889269115327e-01,8.735984360794496473e-02,8.218447513322082454e-01,7.460244993599585844e-03
5.423814086124020351e-04,9.728557741627938960e-01,1.771729684185334441e-01,8.776377531084829098e-01,1.232618979471309002e-02
5.443210165132546935e-04,9.670369504602359667e-01,3.051870898748085814e-01,9.571616770434416832e-01,3.922657930122654124e-02
5.461105054328399371e-04,9.616684837014802811e-01,4.232933585674343857e-01,1.030530722746436423e+00,1.102906994287947695e-01
5.487399316972553899e-04,9.537802049082340083e-01,5.968354920188537749e-01,1.138337199587469595e+00,2.447877145425924605e-01
5.500000000000000331e-04,9.500000000000000666e-01,6.800000000000000488e-01,1.189999999999999947e+00,3.075815318028369827e-01
5.503384246094017180e-04,9.371398648427360367e-01,6.698472617179495048e-01,1.163264455857266899e+00,3.081547697267447150e-01
5.510152738282051961e-04,9.114195945282039801e-01,6.495417851538451970e-01,1.109793367571792366e+00,2.973050000151242767e-01
5.522606768180866573e-04,8.640942809127085678e-01,6.121796954574014737e-01,1.011406531371157103e+00,2.609154505060932161e-01
5.540274047124533422e-04,7.969586209267747190e-01,5.591778586264011253e-01,8.718350277161893702e-01,2.160738872469801231e-01
5.561960564692934464e-04,7.145498541668509063e-01,4.941183059211980977e-01,7.005115389258216307e-01,1.629547479580335245e-01
5.600000000000000594e-04,5.700000000000000622e-01,3.800000000000000044e-01,4.000000000000000222e-01,9.997640197553134267e-02
5.603539280269303471e-04,5.675225038114880549e-01,4.037131778043292485e-01,4.102639127809783459e-01,1.078208762091264622e-01
5.610617840807908142e-04,5.625675114344648176e-01,4.511395334129804091e-01,4.307917383429318292e-01,1.357334175719193403e-01
5.623310149508707351e-04,5.536828953439053569e-01,5.361780017083348504e-01,4.675994335752494679e-01,1.871905192391732087e-01
5.636871394396840819e-04,5.441900239222119406e-01,6.270383424588288346e-01,5.069270437508364147e-01,1.820865544503949274e-01
5.651759004286845307e-04,5.337686969992088137e-01,7.267853287218586367e-01,5.501011124318493373e-01,1.456338130841704215e-01
5.667448662177925834e-04,5.227859364754524618e-01,8.319060365920980527e-01,5.956011203159827794e-01,1.301643413909618907e-01
5.684336471007374932e-04,5.109644702948381578e-01,9.450543557494065494e-01,6.445757659213849911e-01,1.269391041414094368e-01
5.700000000000000856e-04,5.000000000000000000e-01,1.050000000000000044e+00,6.900000000000000577e-01,1.318699559989365278e-01
5.703303455610786356e-04,4.890985964844077327e-01,1.042732397656271903e+00,6.903303455610786399e-01,1.285945996756594767e-01
5.709910366832356273e-04,4.672957894532268619e-01,1.028197192968817841e+00,6.909910366832355821e-01,1.167063316412500634e-01
5.723124189275497192e-04,4.236901753908614565e-01,9.991267835939077191e-01,6.923124189275496887e-01,8.180751122963396404e-02
5.738197662802783146e-04,3.739477127508173959e-01,9.659651418338783824e-01,6.938197662802783050e-01,4.739007097187433737e-02
5.755186915101725975e-04,3.178831801643056121e-01,9.285887867762038228e-01,6.955186915101726486e-01,2.615022879833934707e-02
5.775836356698006539e-04,2.497400228965792612e-01,8.831600152643861446e-01,6.975836356698006391e-01,1.656512371331960581e-02
5.791476566043141224e-04,1.981273320576343311e-01,8.487515547050896725e-01,6.991476566043142160e-01,1.273093963189299987e-02
5.800000000000000034e-04,1.700000000000000122e-01,8.300000000000000711e-01,7.000000000000000666e-01,1.131315405477726493e-02
5.801786770604802591e-04,1.869743207456242562e-01,8.185646681292637616e-01,7.064323741772892129e-01,1.099575166643370142e-02
5.805360311814408789e-04,2.209229622368830692e-01,7.956940043877841484e-01,7.192971225318715023e-01,1.040913952164897356e-02
5.812507394233621186e-04,2.888202452194006398e-01,7.499526769048249220e-01,7.450266192410360810e-01,1.071543534450369525e-02
5.822192201422824722e-04,3.808259135168340359e-01,6.879699108939223429e-01,7.798919251221687610e-01,2.146117264507551442e-02
5.831476600091752482e-04,4.690277008716474683e-01,6.285497594127849030e-01,8.133157603303086125e-01,6.119126058428205756e-02
5.843287677153231234e-04,5.812329329556953361e-01,5.529588662193209991e-01,8.558356377516319613e-01,1.512330350831706527e-01
5.852214535342952157e-04,6.660380857580439073e-01,4.958269738051073183e-01,8.879723272346271568e-01,1.717135568220554132e-01
5.863019509579706903e-04,7.686853410072137516e-01,4.266751386898771092e-01,9.268702344869441667e-01,1.254061555778501202e-01
5.871100151244457036e-04,8.454514368223398080e-01,3.749590320354763695e-01,9.559605444800445273e-01,9.222527801230484545e-02
5.881381803606358085e-04,9.431271342603995134e-01,3.091564569193098189e-01,9.929744929828883127e-01,5.999870953352951647e-02
5.900000000000000296e-04,1.120000000000000107e+00,1.900000000000000022e-01,1.060000000000000053e+00,4.674331116699678018e-02
5.902056330472380073e-04,1.113625375535622908e+00,1.897943669527620281e-01,1.056709871244192467e+00,4.761662101387794527e-02
5.906168991417140709e-04,1.100876126606864958e+00,1.893831008582859687e-01,1.050129613732575518e+00,4.782616952894738760e-02
5.914394313306661983e-04,1.075377628749349057e+00,1.885605686693338223e-01,1.036969098709341397e+00,4.385772811367866925e-02
5.927037037806757525e-04,1.036185182799052917e+00,1.872962962193242820e-01,1.016740739509188529e+00,3.659390282964587737e-02
5.940730372908255676e-04,9.937358439844087288e-01,1.859269627091744703e-01,9.948314033467915429e-01,3.056996928350046508e-02
5.968117043111251978e-04,9.088371663551204627e-01,1.831882956888748470e-01,9.510127310219975705e-01,2.207458554520107599e-02
6.000000000000000559e-04,8.100000000000000533e-01,1.799999999999999933e-01,9.000000000000000222e-01,1.554864156280657064e-02
6.003629747508421174e-04,8.129037980067365110e-01,2.144826013299957479e-01,8.901996817272643803e-01,1.608883455810350763e-02
6.010889242525262405e-04,8.187113940202095375e-01,2.834478039899872570e-01,8.705990451817930964e-01,2.382529132043727238e-02
6.023491548788935260e-04,8.287932390311477659e-01,4.031697134948791228e-01,8.365728182698765059e-01,8.033322904663846298e-02
6.036031987266850382e-04,8.388255898134797661e-01,5.223038790350724714e-01,8.027136343795057138e-01,1.696360125252641959e-01
6.050562111051801866e-04,8.504496888414410094e-01,6.603400549921112361e-01,7.634823001601368508e-01,2.783489199261779401e-01
6.066961311542534664e-04,8.635690492340272195e-01,8.161324596540724396e-01,7.192044588351583778e-01,4.682883588647845374e-01
6.083002955615798629e-04,8.764023644926383083e-01,9.685280783500798130e-01,6.758920198373458144e-01,7.403490039359823527e-01
6.100000000000000821e-04,8.900000000000000133e-01,1.130000000000000115e+00,6.300000000000000044e-01,8.918596969185357271e-01
6.101819422198849095e-04,8.870889244818427333e-01,1.130727768879539408e+00,6.203570623461041045e-01,8.900154745476517304e-01
6.105458266596545643e-04,8.812667734455281732e-01,1.132183306638617992e+00,6.010711870383121935e-01,8.855256345717756883e-01
6.112735955391937655e-04,8.696224713729009403e-01,1.135094382156774939e+00,5.624994364227342558e-01,8.743997096474960262e-01
6.127291332982722763e-04,8.463338672276445873e-01,1.140916533193088833e+00,4.853559351915724962e-01,8.511467891281627729e-01
6.156402088164292978e-04,7.997566589371317702e-01,1.152560835265717065e+00,3.310689327292490880e-01,8.047931103243710638e-01
6.199999999999999999e-04,7.299999999999999822e-01,1.169999999999999929e+00,1.000000000000000056e-01,7.355723457186064129e-01
6.204091547605247508e-04,7.242718333526534380e-01,1.124992976342277462e+00,1.233218213499107513e-01,7.293344070281646552e-01
6.212274642815743611e-04,7.128155000579590173e-01,1.034978929026820538e+00,1.699654640497384184e-01,7.172221870393891141e-01
6.228640833236734732e-04,6.899028334685715080e-01,8.549508343959186796e-01,2.632527494493875908e-01,6.939535058987609251e-01
6.249872339223958018e-04,6.601787250864589174e-01,6.214042685364632446e-01,3.842723335765599879e-01,6.637866327394771337e-01
6.270715090615578682e-04,6.309988731381900307e-01,3.921340032286364519e-01,5.030760165087975189e-01,4.745172761053881860e-01
6.300000000000000261e-04,5.899999999999999689e-01,7.000000000000000666e-02,6.700000000000000400e-01,3.429003410095598364e-02
6.300715994699393517e-04,5.892124058306673628e-01,7.665875070435726468e-02,6.712887904589078802e-01,2.638629588441307114e-02
6.302147984098180030e-04,5.876372174920022617e-01,8.997625211307180848e-02,6.738663713767235608e-01,1.401283611299363255e-02
6.305011962895751970e-04,5.844868408146730587e-01,1.166112549304907792e-01,6.790215332123530345e-01,3.937729513260842737e-03
6.305938016868659112e-04,5.834681814444752090e-01,1.252235568785271813e-01,6.806884303635859501e-01,3.389597518732460901e-03
6.307116986311857255e-04,5.821713150569572948e-01,1.361879727002698881e-01,6.828105753613425977e-01,3.104586719347047965e-03
6.308524580287883966e-04,5.806229616833279428e-01,1.492785966773182427e-01,6.853442445181906484e-01,3.123179511525366134e-03
6.311339768239938473e-04,5.775262549360680175e-01,1.754598446314251103e-01,6.904115828318887482e-01,3.782047279673058770e-03
6.314969295584079486e-04,5.735337748575128902e-01,2.092144489319364142e-01,6.969447320513425526e-01,5.565340781994291587e-03
6.322228350272360428e-04,5.655488147004038568e-01,2.767236575329490300e-01,7.100110304902482738e-01,1.524988053671952858e-02
6.330260895809922215e-04,5.567130146090859544e-01,3.514263310322733869e-01,7.244696124578593466e-01,4.397785402076007794e-02
6.341471837266511331e-04,5.443809790068379062e-01,4.556880865785518653e-01,7.446493070797197689e-01,1.048167074111505948e-01
6.351369339002329835e-04,5.334937270974375867e-01,5.477348527216637786e-01,7.624648102041929887e-01,1.314933173631152308e-01
6.363376960826885084e-04,5.202853430904268439e-01,6.594057356900271394e-01,7.840785294883924061e-01,1.254558732928059139e-01
6.375803018434550743e-04,5.066166797219946449e-01,7.749680714413176297e-01,8.064454331821905297e-01,1.170877676822095759e-01
6.390275194181904445e-04,4.906972863999056189e-01,9.095593058917066376e-01,8.324953495274270976e-01,1.112586738068088027e-01
6.400000000000000524e-04,4.799999999999999822e-01,1.000000000000000000e+00,8.499999999999999778e-01,1.139102374861242217e-01
6.402098508333648992e-04,4.858758233342156951e-01,1.001678806666918664e+00,8.344710383310013357e-01,1.157555190178549409e-01
6.406295525000947014e-04,4.976274700026501185e-01,1.005036420000757102e+00,8.034131149929960580e-01,1.209756272070452165e-01
6.414689558335543058e-04,5.211307633395190209e-01,1.011751646668433979e+00,7.412972683169855026e-01,1.367629971702848668e-01
6.431477625004735146e-04,5.681373500132567145e-01,1.025182100003787733e+00,6.170655749649643917e-01,1.776798555808624114e-01
6.447684220247763354e-04,6.135158166937355606e-01,1.038147376198210292e+00,4.971367701665559968e-01,2.725881277304567640e-01
6.466316358716962765e-04,6.656858044074938086e-01,1.053053086973569696e+00,3.592589454944807303e-01,4.955178560289845713e-01
6.486784902755721735e-04,7.229977277160187787e-01,1.069427922204576831e+00,2.077917196076647377e-01,7.029836955028171408e-01
6.500000000000000786e-04,7.600000000000000089e-01,1.080000000000000071e+00,1.100000000000000006e-01,7.525330250783168751e-01
6.502680216140026498e-04,7.457948544578637540e-01,1.080268021614002594e+00,1.073197838599742882e-01,7.493995972594400534e-01
6.508040648420076839e-04,7.173845633735970173e-01,1.080804064842007639e+00,1.019593515799239736e-01,7.326098531687399440e-01
6.518761512980177520e-04,6.605639812050635440e-01,1.081876151298017730e+00,9.123848701982331666e-02,6.772942128577893461e-01
6.540203242100378882e-04,5.469228168679967084e-01,1.084020324210037911e+00,6.979675789962200283e-02,5.676325995247610834e-01
6.568149462702355936e-04,3.988078476775186454e-01,1.086814946270235671e+00,4.185053729764502684e-02,4.407130412329651747e-01
6.600000000000001048e-04,2.300000000000000100e-01,1.090000000000000080e+00,1.000000000000000021e-02,3.501088813078216400e-01
6.605589244120396459e-04,2.808621214955986933e-01,1.045844971448876004e+00,5.527287737520320682e-02,3.418918335827174082e-01
6.616767732361187281e-04,3.825863644867960045e-01,9.575349143466277413e-01,1.458186321256096374e-01,3.471496844256891090e-01
6.639124708842768924e-04,5.860348504691906824e-01,7.809148001421313268e-01,3.269101416264224014e-01,5.248780715982910294e-01
6.655454238260989164e-04,7.346335681749961433e-01,6.519115177381903381e-01,4.591793299140075058e-01,7.040057439922670079e-01
6.657365791076168922e-04,7.520286987931320555e-01,6.368102504982701140e-01,4.746629077169636779e-01,7.201660875099317183e-01
6.661188896706528436e-04,7.868189600294038799e-01,6.066077160184296657e-01,5.056300633228759667e-01,7.506775091025401636e-01
6.668835107967248550e-04,8.563994825019575208e-01,5.462026470587403315e-01,5.675643745347094260e-01,7.595438977636477240e-01
6.683599313801595089e-04,9.907537555945121754e-01,4.295654209674016899e-01,6.871544417929174031e-01,5.753090695157382362e-01
6.700000000000000226e-04,1.140000000000000124e+00,3.000000000000000444e-01,8.200000000000000622e-01,2.557825242069046157e-01
6.701798198786355996e-04,1.136403602427288551e+00,3.057542361163385070e-01,8.115484657041279748e-01,2.218813088486004115e-01
6.705394596359066451e-04,1.129210807281867623e+00,3.172627083490119348e-01,7.946453971123889071e-01,1.555303226504038128e-01
6.712587391504487360e-04,1.114825216991025991e+00,3.402796528143587351e-01,7.608392599289106606e-01,6.435541784403864263e-02
6.719441450560650897e-04,1.101117098878698908e+00,3.622126417940820242e-01,7.286251823649421144e-01,5.388861768099816041e-02
6.725531765285358175e-04,1.088936469429284237e+00,3.817016489131452861e-01,7.000007031588180162e-01,7.124071587448936593e-02
6.732121816516693650e-04,1.075756366966613475e+00,4.027898128534187494e-01,6.690274623715413149e-01,8.461197452858548740e-02
6.739354350827768446e-04,1.061291298344463785e+00,4.259339226488579877e-01,6.350345511094899198e-01,1.023903063262360524e-01
6.753819419449918040e-04,1.032361161100164848e+00,4.722221422397365753e-01,5.670487285853870185e-01,1.398876709396937590e-01
6.773350406723108348e-04,9.932991865537842413e-01,5.347213015139453685e-01,4.752530884013927426e-01,2.841039374781550997e-01
6.792684608434110824e-04,9.546307831317792925e-01,5.965907469891531534e-01,3.843823403596813293e-01,5.876000303234072408e-01
6.800000000000000488e-04,9.400000000000000577e-01,6.199999999999999956e-01,3.500000000000000333e-01,7.297813743665101383e-01
6.802823454029443542e-04,9.196711309880101215e-01,6.056003844498404343e-01,3.463295097617240526e-01,7.830196798691320126e-01
6.808470362088329649e-04,8.790133929640302490e-01,5.768011533495214227e-01,3.389885292851721466e-01,8.556415077121571899e-01
6.819764178206101863e-04,7.976979169160705041e-01,5.192026911488832885e-01,3.243065683320683346e-01,8.262662643421928577e-01
6.832483251527401427e-04,7.061205890027139054e-01,4.543354172102556099e-01,3.077717730143789132e-01,7.181212154768934486e-01
6.848061604496519803e-04,5.939564476250618341e-01,3.748858170677521473e-01,2.875199141545250470e-01,6.133675489228254119e-01
6.870349671816970314e-04,4.334823629178186088e-01,2.612166737334548072e-01,2.585454266379394461e-01,4.546308271613093699e-01
6.900000000000000751e-04,2.200000000000000011e-01,1.100000000000000006e-01,2.200000000000000011e-01,3.221258653146298334e-01
6.903992896061503281e-04,2.379680322767613321e-01,1.483318021904241890e-01,2.275865025168547773e-01,3.096342059135951952e-01
6.911978688184509424e-04,2.739040968302888790e-01,2.249954065712829743e-01,2.427595075505664113e-01,2.854360983575389699e-01
6.927950272430520627e-04,3.457762259373391434e-01,3.783226153329901087e-01,2.731055176179876254e-01,2.456757218817180732e-01
6.950134347385836416e-04,4.456045632362599651e-01,5.912897349040211470e-01,3.152552600330875143e-01,2.793702501081995471e-01
6.974460570662031119e-04,5.550725679791358447e-01,8.248214783554896901e-01,3.614750842578573486e-01,4.862526851615959766e-01
7.000000000000001013e-04,6.700000000000000400e-01,1.070000000000000062e+00,4.100000000000000311e-01,6.626127132684449528e-01
7.003315570954908326e-04,6.683422145225463851e-01,1.056737716180370601e+00,4.312196541114070025e-01,6.650669434561820026e-01
7.009946712864721869e-04,6.650266435676395194e-01,1.030213148541116341e+00,4.736589623342140065e-01,6.653705753743286433e-01
7.023208996684348953e-04,6.583955016578260100e-01,9.771640132626074893e-01,5.585375787798281255e-01,6.492568087299424029e-01
7.049733564323604207e-04,6.451332178381982141e-01,8.710657427055856772e-01,7.282948116710630249e-01,4.195484057790225263e-01
7.068235953342204845e-04,6.358820233288977608e-01,7.970561866311824950e-01,8.467101013901081608e-01,2.474202392952030427e-01
7.085679166477245293e-04,6.271604167613774594e-01,7.272833340910200839e-01,9.583466654543679741e-01,2.277194736328604918e-01
7.100000000000000191e-04,6.199999999999999956e-01,6.700000000000000400e-01,1.050000000000000044e+00,2.308354495113530414e-01
7.101754988174046549e-04,6.199999999999999956e-01,6.696490023651907597e-01,1.035784595790224527e+00,2.294511858835552032e-01
7.105264964522139265e-04,6.199999999999999956e-01,6.689470070955721992e-01,1.007353787370673714e+00,2.267422748724158277e-01
7.112284917218323612e-04,6.199999999999999956e-01,6.675430165563354112e-01,9.504921705315805269e-01,2.221788359789302059e-01
7.126324822610693391e-04,6.199999999999999956e-01,6.647350354778613912e-01,8.367689368533857142e-01,2.169393683066771494e-01
7.148772213271751674e-04,6.199999999999999956e-01,6.602455573456497140e-01,6.549450724988140626e-01,2.177015844161633851e-01
7.173312554992102019e-04,6.199999999999999956e-01,6.553374890015797316e-01,4.561683045639768341e-01,4.069267017049399970e-01
7.196943636081219080e-04,6.199999999999999956e-01,6.506112727837563003e-01,2.647565477421290892e-01,6.128129128423829286e-01
7.200000000000000453e-04,6.199999999999999956e-01,6.500000000000000222e-01,2.399999999999999911e-01,6.175117516308152865e-01
7.203284631616834908e-04,6.242700211018847867e-01,6.467153683831655675e-01,2.478831158804026547e-01,6.209922936153610129e-01
7.209853894850503818e-04,6.328100633056543689e-01,6.401461051494966581e-01,2.636493476412080095e-01,6.287666820623922792e-01
7.221928665330236939e-04,6.485072649293073255e-01,6.280713346697636146e-01,2.926287967925674249e-01,6.444905225932980875e-01
7.246078206289703182e-04,6.799016681766133496e-01,6.039217937102974165e-01,3.505876950952862559e-01,6.757604910382515317e-01
7.294377288208635669e-04,7.426904746712255090e-01,5.556227117913650204e-01,4.665054917007239177e-01,7.311828457553166682e-01
7.300000000000000716e-04,7.500000000000000000e-01,5.500000000000000444e-01,4.799999999999999822e-01,7.355451951049559733e-01
7.302922980254889515e-04,7.348005026745783042e-01,5.348005026745783486e-01,4.782462118470667267e-01,7.280466021160841850e-01
7.308768940764667115e-04,7.044015080237348014e-01,5.044015080237348458e-01,4.747386355412001602e-01,7.022006065791108753e-01
7.320460861784222313e-04,6.436035187220480180e-01,4.436035187220480069e-01,4.677234829294670826e-01,6.146186801695360247e-01
7.343844703823332711e-04,5.220075401186742292e-01,3.220075401186742736e-01,4.536931777060008719e-01,3.071903741196228554e-01
7.364745625931484827e-04,4.133227451562834776e-01,2.133227451562835220e-01,4.411526244411096420e-01,2.501504563812372711e-02
7.376545292157151096e-04,3.519644807828190558e-01,1.519644807828191002e-01,4.340728247057098477e-01,-5.566454616692146327e-03
7.385823716508577641e-04,3.037166741554011562e-01,1.037166741554012006e-01,4.285057700948539661e-01,4.262579463964424886e-03
7.389626718623108119e-04,2.839410631598426882e-01,8.394106315984273259e-02,4.262239688261356685e-01,2.954437165611264039e-04
7.391232104021339252e-04,2.755930590890408038e-01,7.559305908904084825e-02,4.252607375871970130e-01,2.757363691561957961e-04
7.393002773071210860e-04,2.663855800297085241e-01,6.638558002970856853e-02,4.241983361572740363e-01,2.439462976309724515e-04
7.394884866656008899e-04,2.565986933887586807e-01,5.659869338875872513e-02,4.230690800063952040e-01,2.099905446051911174e-04
7.398649053825604978e-04,2.370249201068591605e-01,3.702492010685920487e-02,4.208105677046375948e-01,1.548492570876133041e-04
7.400000000000000978e-04,2.300000000000000100e-01,2.999999999999999889e-02,4.199999999999999845e-01,1.398727051279891249e-04
7.400752837433920411e-04,2.324843635319341628e-01,3.662496941849106152e-02,4.218820935847985565e-01,1.468929110704763610e-04
7.402258512301758192e-04,2.374530905957988880e-01,4.987490825546364581e-02,4.256462807543930915e-01,1.614407968809437725e-04
7.405269862037434838e-04,2.473905447235318911e-01,7.637478592941834843e-02,4.331746550935847706e-01,2.041609568848377475e-04
7.411292561508788131e-04,2.672654529789979527e-01,1.293745412773277537e-01,4.482314037719681288e-01,4.908927765592457698e-04
7.421731501829866495e-04,3.017139560385568298e-01,2.212372161028181294e-01,4.743287545746642242e-01,2.477102406761785836e-03
7.432056524513967668e-04,3.357865308960910067e-01,3.120974157229091661e-01,5.001413112849173448e-01,6.561068020361354725e-03
7.452706569882170014e-04,4.039316806111593050e-01,4.938178149630914060e-01,5.517664247054236970e-01,2.467135146601453360e-02
7.480833113158282324e-04,4.967492734223306616e-01,7.413313957928817644e-01,6.220827828957050665e-01,9.133841008991722132e-02
7.500000000000000156e-04,5.600000000000000533e-01,9.100000000000000311e-01,6.700000000000000400e-01,1.577432772276988748e-01
7.502317319925324180e-04,5.734404555668793924e-01,9.069874840970788554e-01,6.560960804480558961e-01,1.677455799993431973e-01
7.506951959775973312e-04,6.003213667006442877e-01,9.009624522912349498e-01,6.282882413441611691e-01,1.909760152393580601e-01
7.516221239477271577e-04,6.540831889681740785e-01,8.889123886795472496e-01,5.726725631363717151e-01,2.597820246870685690e-01
7.531130545974626432e-04,7.405571666528319996e-01,8.695302902329860029e-01,4.832167241522428158e-01,4.700641348627067062e-01
7.548406350980132453e-04,8.407568356847666680e-01,8.470717437258281635e-01,3.795618941192069884e-01,7.706623639332890185e-01
7.572680320582025155e-04,9.815458593757440120e-01,8.155155832433678142e-01,2.339180765078511248e-01,9.774311237789522488e-01
7.597256866820949152e-04,1.124089827561502775e+00,7.835660731327667161e-01,8.645879907430753519e-02,1.094912197391403552e+00
